location_id,plot_id,treatment_id,replication,plot_label,observation_day,date_of_observation,plant_count_1m,plant_count_5m,plant_count_15m,number_of_node,node_length_cm,millable_cane_count,cane_girth_cm,number_of_tillers,number_of_leaves,plant_height_cm,leaf_length_cm,leaf_breadth_cm,germination_pct,source_file,source_sheet
L001,P013,T13,R1,T13 A,90,,,,,2,14,,,10,10,261,135,4.1,,college_biometric_observations.xlsx,90 DAY
L001,P013,T13,R1,T13 A,90,,,,,3,13,,,13,10,241,125,4,,college_biometric_observations.xlsx,90 DAY
L001,P014,T14,R1,T14 A,90,,,,,4,15,,,13,10,283,122,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P014,T14,R1,T14 A,90,,,,,3,16.3,,,12,9,279,136,4.1,,college_biometric_observations.xlsx,90 DAY
L001,P014,T14,R1,T14 A,90,,,,,2,18.1,,,12,10,265,118,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P014,T14,R1,T14 A,90,,,,,3,15.7,,,10,11,274,121,3.6,,college_biometric_observations.xlsx,90 DAY
L001,P014,T14,R1,T14 A,90,,,,,5,14,,,15,9,255,127,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P015,T1,R2,T1 A,90,,,,,3,13,,,11,9,235,132,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P015,T1,R2,T1 A,90,,,,,4,12,,,7,10,252,127,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P015,T1,R2,T1 A,90,,,,,2,10.3,,,5,10,243,135,4,,college_biometric_observations.xlsx,90 DAY
L001,P015,T1,R2,T1 A,90,,,,,2,7.2,,,9,9,219,121,4.2,,college_biometric_observations.xlsx,90 DAY
L001,P015,T1,R2,T1 A,90,,,,,1,12,,,8,9,228,117,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P016,T2,R2,T2 A,90,,,,,4,14,,,14,9,234,131,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P016,T2,R2,T2 A,90,,,,,5,11.5,,,10,9,239,109,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P016,T2,R2,T2 A,90,,,,,3,13.1,,,7,10,247,125,4,,college_biometric_observations.xlsx,90 DAY
L001,P016,T2,R2,T2 A,90,,,,,2,12.6,,,11,9,265,122,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P016,T2,R2,T2 A,90,,,,,3,10.3,,,16,11,239,127,3.9,,college_biometric_observations.xlsx,90 DAY
L001,P017,T3,R2,T3 A,90,,,,,4,13,,,10,10,217,107,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P017,T3,R2,T3 A,90,,,,,6,14,,,6,9,232,120,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P017,T3,R2,T3 A,90,,,,,2,12.5,,,12,11,226,127,3,,college_biometric_observations.xlsx,90 DAY
L001,P017,T3,R2,T3 A,90,,,,,3,13.7,,,11,9,237,139,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P017,T3,R2,T3 A,90,,,,,4,12.1,,,8,9,242,142,3.9,,college_biometric_observations.xlsx,90 DAY
L001,P018,T4,R2,T4 A,90,,,,,3,16,,,10,8,217,112,4,,college_biometric_observations.xlsx,90 DAY
L001,P018,T4,R2,T4 A,90,,,,,3,13,,,8,9,225,139,3,,college_biometric_observations.xlsx,90 DAY
L001,P018,T4,R2,T4 A,90,,,,,2,10,,,7,10,219,132,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P018,T4,R2,T4 A,90,,,,,4,11.5,,,9,10,231,125,4.1,,college_biometric_observations.xlsx,90 DAY
L001,P018,T4,R2,T4 A,90,,,,,3,14,,,9,11,226,126,3.6,,college_biometric_observations.xlsx,90 DAY
L001,P019,T5,R2,T5 A,90,,,,,2,14.5,,,9,10,249,128,3.1,,college_biometric_observations.xlsx,90 DAY
L001,P019,T5,R2,T5 A,90,,,,,3,11,,,7,9,218,135,3.4,,college_biometric_observations.xlsx,90 DAY
L001,P019,T5,R2,T5 A,90,,,,,4,11.5,,,8,10,235,134,4,,college_biometric_observations.xlsx,90 DAY
L001,P019,T5,R2,T5 A,90,,,,,2,12,,,10,10,232,125,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P019,T5,R2,T5 A,90,,,,,2,13,,,9,9,229,141,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P020,T6,R2,T6 A,90,,,,,3,12,,,10,10,273,143,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P020,T6,R2,T6 A,90,,,,,4,12.5,,,11,9,273,142,4.3,,college_biometric_observations.xlsx,90 DAY
L001,P020,T6,R2,T6 A,90,,,,,4,13,,,8,9,256,129,4.5,,college_biometric_observations.xlsx,90 DAY
L001,P020,T6,R2,T6 A,90,,,,,5,11,,,7,10,246,132,3.2,,college_biometric_observations.xlsx,90 DAY
L001,P020,T6,R2,T6 A,90,,,,,3,12,,,13,11,259,137,3.9,,college_biometric_observations.xlsx,90 DAY
L001,P021,T7,R2,T7 A,90,,,,,5,14.2,,,12,9,232,120,3,,college_biometric_observations.xlsx,90 DAY
L001,P021,T7,R2,T7 A,90,,,,,4,14,,,9,8,246,133,2.9,,college_biometric_observations.xlsx,90 DAY
L001,P021,T7,R2,T7 A,90,,,,,3,15,,,8,11,236,125,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P021,T7,R2,T7 A,90,,,,,3,13,,,10,10,260,140,4.5,,college_biometric_observations.xlsx,90 DAY
L001,P021,T7,R2,T7 A,90,,,,,3,14,,,10,9,250,132,3.3,,college_biometric_observations.xlsx,90 DAY
L001,P022,T8,R2,T8 A,90,,,,,3,10,,,10,10,235,105,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P022,T8,R2,T8 A,90,,,,,3,11.7,,,9,10,247,123,4.2,,college_biometric_observations.xlsx,90 DAY
L001,P022,T8,R2,T8 A,90,,,,,2,11,,,11,9,249,117,4,,college_biometric_observations.xlsx,90 DAY
L001,P022,T8,R2,T8 A,90,,,,,2,10.3,,,13,10,228,133,3.9,,college_biometric_observations.xlsx,90 DAY
L001,P022,T8,R2,T8 A,90,,,,,3,12.6,,,14,9,233,127,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P023,T9,R2,T9 A,90,,,,,4,13.5,,,13,9,215,119,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P023,T9,R2,T9 A,90,,,,,3,11.5,,,12,9,263,127,4,,college_biometric_observations.xlsx,90 DAY
L001,P023,T9,R2,T9 A,90,,,,,3,12,,,9,10,244,131,4,,college_biometric_observations.xlsx,90 DAY
L001,P023,T9,R2,T9 A,90,,,,,4,11.6,,,8,9,235,121,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P023,T9,R2,T9 A,90,,,,,2,12,,,11,9,228,138,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P024,T10,R2,T10 A,90,,,,,4,11,,,11,10,223,135,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P024,T10,R2,T10 A,90,,,,,3,10.5,,,10,10,246,123,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P024,T10,R2,T10 A,90,,,,,2,11.5,,,8,9,239,129,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P024,T10,R2,T10 A,90,,,,,2,10.7,,,12,9,242,119,4,,college_biometric_observations.xlsx,90 DAY
L001,P024,T10,R2,T10 A,90,,,,,2,13.1,,,14,10,228,125,4.2,,college_biometric_observations.xlsx,90 DAY
L001,P025,T11,R2,T11 A,90,,,,,3,11.5,,,14,10,220,119,4,,college_biometric_observations.xlsx,90 DAY
L001,P025,T11,R2,T11 A,90,,,,,2,10.5,,,12,9,249,127,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P025,T11,R2,T11 A,90,,,,,3,10,,,7,9,263,129,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P025,T11,R2,T11 A,90,,,,,3,11,,,10,9,251,134,3.9,,college_biometric_observations.xlsx,90 DAY
L001,P025,T11,R2,T11 A,90,,,,,4,11,,,11,9,235,125,4.2,,college_biometric_observations.xlsx,90 DAY
L001,P026,T12,R2,T12 A,90,,,,,4,14,,,8,4,247,132,3.4,,college_biometric_observations.xlsx,90 DAY
L001,P026,T12,R2,T12 A,90,,,,,3,13,,,11,10,239,145,4.5,,college_biometric_observations.xlsx,90 DAY
L001,P026,T12,R2,T12 A,90,,,,,2,15.5,,,12,10,256,122,4.2,,college_biometric_observations.xlsx,90 DAY
L001,P026,T12,R2,T12 A,90,,,,,3,12,,,14,9,242,137,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P026,T12,R2,T12 A,90,,,,,3,13,,,11,9,245,128,4.1,,college_biometric_observations.xlsx,90 DAY
L001,P027,T13,R2,T13 A,90,,,,,4,15.5,,,10,9,242,133,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P027,T13,R2,T13 A,90,,,,,3,13.5,,,12,10,263,128,4.2,,college_biometric_observations.xlsx,90 DAY
L001,P027,T13,R2,T13 A,90,,,,,4,13,,,14,9,259,119,4.1,,college_biometric_observations.xlsx,90 DAY
L001,P027,T13,R2,T13 A,90,,,,,3,13,,,11,9,266,132,4,,college_biometric_observations.xlsx,90 DAY
L001,P027,T13,R2,T13 A,90,,,,,2,11,,,8,9,248,137,3.7,,college_biometric_observations.xlsx,90 DAY
L001,P028,T14,R2,T14 A,90,,,,,4,14.5,,,11,11,248,128,3.8,,college_biometric_observations.xlsx,90 DAY
L001,P028,T14,R2,T14 A,90,,,,,3,15,,,14,9,266,136,3.5,,college_biometric_observations.xlsx,90 DAY
L001,P028,T14,R2,T14 A,90,,,,,2,16,,,9,9,257,132,3.6,,college_biometric_observations.xlsx,90 DAY
L001,P028,T14,R2,T14 A,90,,,,,3,10,,,12,8,251,119,3.9,,college_biometric_observations.xlsx,90 DAY
L001,P028,T14,R2,T14 A,90,,,,,2,14,,,8,10,255,125,4.2,,college_biometric_observations.xlsx,90 DAY
L001,P001,T1,R1,T1 A,100,,,,,4,9.4,,,15,10,247,121,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P001,T1,R1,T1 A,100,,,,,4,11.5,,,11,11,269,127,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P001,T1,R1,T1 A,100,,,,,3,17.9,,,9,10,259,119,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P001,T1,R1,T1 A,100,,,,,4,14.6,,,13,11,272,132,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P001,T1,R1,T1 A,100,,,,,5,16.8,,,10,10,227,125,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P002,T2,R1,T2 A,100,,,,,5,19.6,,,15,11,287,120,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P002,T2,R1,T2 A,100,,,,,6,13.9,,,11,10,292,131,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P002,T2,R1,T2 A,100,,,,,3,15.1,,,14,11,279,136,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P002,T2,R1,T2 A,100,,,,,4,12.8,,,13,11,302,127,4.5,,college_biometric_observations.xlsx,100 DAY
L001,P002,T2,R1,T2 A,100,,,,,3,10.3,,,17,11,272,143,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P003,T3,R1,T3 A,100,,,,,4,17.2,,,17,11,259,119,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P003,T3,R1,T3 A,100,,,,,4,21.5,,,11,10,285,125,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P003,T3,R1,T3 A,100,,,,,3,12.4,,,14,10,292,137,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P003,T3,R1,T3 A,100,,,,,5,10.2,,,13,11,281,149,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P003,T3,R1,T3 A,100,,,,,3,13.7,,,15,10,295,138,4,,college_biometric_observations.xlsx,100 DAY
L001,P004,T4,R1,T4 A,100,,,,,6,17.6,,,19,10,295,131,4.3,,college_biometric_observations.xlsx,100 DAY
L001,P004,T4,R1,T4 A,100,,,,,5,13.2,,,14,11,255,127,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P004,T4,R1,T4 A,100,,,,,4,19.5,,,11,11,278,136,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P004,T4,R1,T4 A,100,,,,,3,15.2,,,15,10,280,125,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P004,T4,R1,T4 A,100,,,,,3,12.6,,,12,9,275,132,4,,college_biometric_observations.xlsx,100 DAY
L001,P005,T5,R1,T5 A,100,,,,,5,19.5,,,16,11,297,146,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P005,T5,R1,T5 A,100,,,,,4,12.4,,,19,10,269,132,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P005,T5,R1,T5 A,100,,,,,3,17.1,,,14,11,275,129,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P005,T5,R1,T5 A,100,,,,,3,16.7,,,12,10,292,137,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P005,T5,R1,T5 A,100,,,,,4,14.9,,,15,10,286,141,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P006,T6,R1,T6 A,100,,,,,3,14.3,,,17,9,259,113,4.3,,college_biometric_observations.xlsx,100 DAY
L001,P006,T6,R1,T6 A,100,,,,,4,15.1,,,12,9,281,124,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P006,T6,R1,T6 A,100,,,,,4,13.1,,,14,10,265,136,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P006,T6,R1,T6 A,100,,,,,3,17,,,9,10,291,141,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P006,T6,R1,T6 A,100,,,,,3,18.2,,,15,11,278,139,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P007,T7,R1,T7 A,100,,,,,4,19.6,,,9,10,290,132,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P007,T7,R1,T7 A,100,,,,,5,14.1,,,11,11,269,127,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P007,T7,R1,T7 A,100,,,,,5,15.7,,,9,10,275,119,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P007,T7,R1,T7 A,100,,,,,3,11.3,,,14,10,278,137,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P007,T7,R1,T7 A,100,,,,,3,10.9,,,16,10,297,141,4.3,,college_biometric_observations.xlsx,100 DAY
L001,P008,T8,R1,T8 A,100,,,,,4,17.6,,,17,11,299,136,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P008,T8,R1,T8 A,100,,,,,3,12.5,,,16,10,282,121,4.5,,college_biometric_observations.xlsx,100 DAY
L001,P008,T8,R1,T8 A,100,,,,,3,13.7,,,11,10,279,137,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P008,T8,R1,T8 A,100,,,,,5,19.2,,,15,9,286,142,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P008,T8,R1,T8 A,100,,,,,3,11.7,,,13,11,283,129,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P009,T9,R1,T9 A,100,,,,,5,15,,,14,11,269,136,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P009,T9,R1,T9 A,100,,,,,3,17.6,,,13,10,285,149,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P009,T9,R1,T9 A,100,,,,,3,19,,,11,9,275,122,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P009,T9,R1,T9 A,100,,,,,3,15.9,,,10,10,294,117,4,,college_biometric_observations.xlsx,100 DAY
L001,P009,T9,R1,T9 A,100,,,,,3,16.2,,,9,10,279,112,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P010,T10,R1,T10 A,100,,,,,5,21.2,,,17,11,288,137,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P010,T10,R1,T10 A,100,,,,,4,11.5,,,18,10,296,121,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P010,T10,R1,T10 A,100,,,,,3,10.6,,,11,10,265,117,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P010,T10,R1,T10 A,100,,,,,2,14.2,,,13,10,272,125,2.9,,college_biometric_observations.xlsx,100 DAY
L001,P010,T10,R1,T10 A,100,,,,,3,15,,,11,10,281,129,2.5,,college_biometric_observations.xlsx,100 DAY
L001,P011,T11,R1,T11 A,100,,,,,3,9.7,,,17,9,308,135,4.7,,college_biometric_observations.xlsx,100 DAY
L001,P011,T11,R1,T11 A,100,,,,,4,11.2,,,11,10,292,127,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P011,T11,R1,T11 A,100,,,,,5,18.7,,,14,11,275,122,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P011,T11,R1,T11 A,100,,,,,4,12.9,,,16,11,289,142,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P011,T11,R1,T11 A,100,,,,,3,16.2,,,13,11,296,131,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P012,T12,R1,T12 A,100,,,,,3,13,,,14,11,259,135,2.7,,college_biometric_observations.xlsx,100 DAY
L001,P012,T12,R1,T12 A,100,,,,,2,14.2,,,15,11,278,129,2.9,,college_biometric_observations.xlsx,100 DAY
L001,P012,T12,R1,T12 A,100,,,,,5,11.6,,,12,11,263,122,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P012,T12,R1,T12 A,100,,,,,3,12,,,13,10,289,137,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P012,T12,R1,T12 A,100,,,,,4,13.1,,,15,11,293,142,4.3,,college_biometric_observations.xlsx,100 DAY
L001,P013,T13,R1,T13 A,100,,,,,5,17.3,,,17,10,292,145,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P013,T13,R1,T13 A,100,,,,,4,19.2,,,11,10,269,142,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P013,T13,R1,T13 A,100,,,,,4,11.9,,,13,10,278,137,4.3,,college_biometric_observations.xlsx,100 DAY
L001,P013,T13,R1,T13 A,100,,,,,3,14.2,,,15,11,282,141,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P013,T13,R1,T13 A,100,,,,,3,10.5,,,14,10,272,130,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P014,T14,R1,T14 A,100,,,,,5,16.9,,,14,10,302,142,4.7,,college_biometric_observations.xlsx,100 DAY
L001,P014,T14,R1,T14 A,100,,,,,3,15.2,,,17,11,294,149,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P014,T14,R1,T14 A,100,,,,,3,17.3,,,11,11,289,136,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P014,T14,R1,T14 A,100,,,,,4,11.5,,,13,9,277,132,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P014,T14,R1,T14 A,100,,,,,3,15.1,,,18,11,312,137,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P015,T1,R2,T1 A,100,,,,,5,9.6,,,9,9,259,136,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P015,T1,R2,T1 A,100,,,,,3,11.5,,,7,10,272,147,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P015,T1,R2,T1 A,100,,,,,2,14.1,,,13,11,245,121,3.8,,college_biometric_observations.xlsx,100 DAY
L001,P015,T1,R2,T1 A,100,,,,,2,13.2,,,15,11,279,115,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P015,T1,R2,T1 A,100,,,,,3,12.6,,,10,11,262,122,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P016,T2,R2,T2 A,100,,,,,5,19.5,,,16,12,258,129,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P016,T2,R2,T2 A,100,,,,,4,17.4,,,11,11,263,117,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P016,T2,R2,T2 A,100,,,,,3,11.6,,,19,11,275,125,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P016,T2,R2,T2 A,100,,,,,2,15.2,,,13,10,292,137,3.8,,college_biometric_observations.xlsx,100 DAY
L001,P016,T2,R2,T2 A,100,,,,,3,14,,,10,10,269,145,4,,college_biometric_observations.xlsx,100 DAY
L001,P017,T3,R2,T3 A,100,,,,,5,17,,,15,11,265,136,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P017,T3,R2,T3 A,100,,,,,4,16.5,,,19,10,278,121,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P017,T3,R2,T3 A,100,,,,,3,11.3,,,15,11,259,125,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P017,T3,R2,T3 A,100,,,,,3,10.6,,,11,11,285,129,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P017,T3,R2,T3 A,100,,,,,3,11,,,13,11,293,131,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P018,T4,R2,T4 A,100,,,,,3,15.6,,,11,11,289,127,4.7,,college_biometric_observations.xlsx,100 DAY
L001,P018,T4,R2,T4 A,100,,,,,5,19.2,,,13,11,266,136,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P018,T4,R2,T4 A,100,,,,,5,17.6,,,14,11,258,143,4,,college_biometric_observations.xlsx,100 DAY
L001,P018,T4,R2,T4 A,100,,,,,3,15,,,17,10,292,129,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P018,T4,R2,T4 A,100,,,,,3,12,,,11,9,281,119,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P019,T5,R2,T5 A,100,,,,,3,14.6,,,14,10,295,137,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P019,T5,R2,T5 A,100,,,,,4,15.5,,,17,10,266,142,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P019,T5,R2,T5 A,100,,,,,3,17.9,,,15,11,299,136,3.8,,college_biometric_observations.xlsx,100 DAY
L001,P019,T5,R2,T5 A,100,,,,,4,18.7,,,17,11,278,140,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P019,T5,R2,T5 A,100,,,,,5,19.2,,,11,11,281,126,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P020,T6,R2,T6 A,100,,,,,3,13.1,,,11,9,286,115,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P020,T6,R2,T6 A,100,,,,,5,17.2,,,15,9,268,129,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P020,T6,R2,T6 A,100,,,,,5,16.5,,,17,10,279,142,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P020,T6,R2,T6 A,100,,,,,3,17.3,,,19,9,296,135,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P020,T6,R2,T6 A,100,,,,,3,18,,,13,10,272,132,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P021,T7,R2,T7 A,100,,,,,3,13,,,10,11,255,147,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P021,T7,R2,T7 A,100,,,,,3,15,,,11,11,279,140,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P021,T7,R2,T7 A,100,,,,,5,17.2,,,17,11,282,121,4,,college_biometric_observations.xlsx,100 DAY
L001,P021,T7,R2,T7 A,100,,,,,4,19.6,,,15,11,268,117,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P021,T7,R2,T7 A,100,,,,,2,11.5,,,19,11,285,126,3.6,,college_biometric_observations.xlsx,100 DAY
L001,P022,T8,R2,T8 A,100,,,,,3,17.2,,,14,11,279,142,4,,college_biometric_observations.xlsx,100 DAY
L001,P022,T8,R2,T8 A,100,,,,,4,16.4,,,12,11,293,130,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P022,T8,R2,T8 A,100,,,,,4,15.6,,,19,9,286,124,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P022,T8,R2,T8 A,100,,,,,4,13.1,,,15,11,284,125,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P022,T8,R2,T8 A,100,,,,,3,11.6,,,11,10,275,136,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P023,T9,R2,T9 A,100,,,,,4,9.8,,,15,10,279,115,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P023,T9,R2,T9 A,100,,,,,4,11.9,,,17,10,268,129,3.1,,college_biometric_observations.xlsx,100 DAY
L001,P023,T9,R2,T9 A,100,,,,,4,16,,,19,10,296,142,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P023,T9,R2,T9 A,100,,,,,3,15.2,,,9,11,285,134,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P023,T9,R2,T9 A,100,,,,,2,17.3,,,14,10,289,130,4,,college_biometric_observations.xlsx,100 DAY
L001,P024,T10,R2,T10 A,100,,,,,2,19.3,,,17,11,277,124,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P024,T10,R2,T10 A,100,,,,,3,16.2,,,11,11,284,142,4.6,,college_biometric_observations.xlsx,100 DAY
L001,P024,T10,R2,T10 A,100,,,,,5,15.9,,,13,11,295,131,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P024,T10,R2,T10 A,100,,,,,4,11,,,12,11,272,140,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P024,T10,R2,T10 A,100,,,,,2,10.2,,,15,11,289,125,3.3,,college_biometric_observations.xlsx,100 DAY
L001,P025,T11,R2,T11 A,100,,,,,3,14.3,,,16,10,249,129,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P025,T11,R2,T11 A,100,,,,,5,15.7,,,13,11,263,131,3.8,,college_biometric_observations.xlsx,100 DAY
L001,P025,T11,R2,T11 A,100,,,,,9,19.2,,,12,10,276,121,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P025,T11,R2,T11 A,100,,,,,4,17.9,,,15,11,272,139,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P025,T11,R2,T11 A,100,,,,,3,14.8,,,11,11,287,141,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P026,T12,R2,T12 A,100,,,,,4,15.5,,,11,10,267,136,4.1,,college_biometric_observations.xlsx,100 DAY
L001,P026,T12,R2,T12 A,100,,,,,4,14.3,,,15,10,272,125,4.7,,college_biometric_observations.xlsx,100 DAY
L001,P026,T12,R2,T12 A,100,,,,,4,17.1,,,19,11,269,142,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P026,T12,R2,T12 A,100,,,,,5,19.2,,,14,10,282,136,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P026,T12,R2,T12 A,100,,,,,3,11.6,,,10,10,285,141,4,,college_biometric_observations.xlsx,100 DAY
L001,P027,T13,R2,T13 A,100,,,,,3,21.5,,,10,12,283,147,3.9,,college_biometric_observations.xlsx,100 DAY
L001,P027,T13,R2,T13 A,100,,,,,3,22,,,15,10,267,132,4.3,,college_biometric_observations.xlsx,100 DAY
L001,P027,T13,R2,T13 A,100,,,,,2,13.2,,,10,11,298,141,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P027,T13,R2,T13 A,100,,,,,3,17.1,,,17,10,259,129,3.2,,college_biometric_observations.xlsx,100 DAY
L001,P027,T13,R2,T13 A,100,,,,,2,14,,,19,11,272,135,3.7,,college_biometric_observations.xlsx,100 DAY
L001,P028,T14,R2,T14 A,100,,,,,5,13,,,10,10,269,114,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P028,T14,R2,T14 A,100,,,,,4,15.6,,,11,11,275,127,3.6,,college_biometric_observations.xlsx,100 DAY
L001,P028,T14,R2,T14 A,100,,,,,3,17.2,,,17,11,301,142,3.5,,college_biometric_observations.xlsx,100 DAY
L001,P028,T14,R2,T14 A,100,,,,,4,19.7,,,18,10,298,135,4.2,,college_biometric_observations.xlsx,100 DAY
L001,P028,T14,R2,T14 A,100,,,,,4,16,,,16,11,281,121,4.7,,college_biometric_observations.xlsx,100 DAY
L001,P001,T1,R1,T1 A,110,,,,,,,,,,,,,,,college_biometric_observations.xlsx,110 DAY
L001,P001,T1,R1,T1 A,110,,,,,,,,,,,,,,,college_biometric_observations.xlsx,110 DAY
